timestamp,asset,action,shares,price,pnl
2026-03-29T08:00:32.356981900+00:00,BTC,BUY_DOWN,20.3308,0.4500,0.0000
2026-03-29T08:00:50.853257300+00:00,ETH,BUY_DOWN,20.3308,0.4400,0.0000
2026-03-29T08:02:37.569574600+00:00,BTC,BUY_UP,20.3308,0.4400,0.0000
2026-03-29T08:04:46.364314300+00:00,SOL,BUY_DOWN,20.3308,0.4500,0.0000
2026-03-29T08:04:46.563407100+00:00,XRP,BUY_DOWN,20.3308,0.4100,0.0000
2026-03-29T08:15:00.255341400+00:00,ETH,BUY_DOWN,20.3308,0.4200,0.0000
2026-03-29T08:15:24.138679200+00:00,XRP,BUY_DOWN,20.3308,0.4500,0.0000
2026-03-29T08:16:31.012059200+00:00,SOL,BUY_DOWN,20.3308,0.4500,0.0000
2026-03-29T08:17:26.285189800+00:00,BTC,BUY_DOWN,20.3308,0.4500,0.0000
2026-03-29T08:19:08.495855600+00:00,BTC,BUY_UP,20.3308,0.4500,0.0000
2026-03-29T08:19:17.007336+00:00,SOL,BUY_UP,20.3308,0.3900,0.0000
2026-03-29T08:19:28.194424700+00:00,ETH,BUY_UP,20.3308,0.4500,0.0000
2026-03-29T08:25:24.447285500+00:00,XRP,DANGER_SELL_Down,20.3308,0.0500,-8.1323
2026-03-29T08:30:00.597107700+00:00,XRP,BUY_UP,14.2495,0.4500,0.0000
2026-03-29T08:30:14.224439100+00:00,SOL,BUY_DOWN,19.7558,0.4500,0.0000
2026-03-29T08:30:29.227870600+00:00,ETH,BUY_DOWN,19.7558,0.3800,0.0000
2026-03-29T08:30:29.431978900+00:00,XRP,BUY_DOWN,14.2495,0.3900,0.0000
2026-03-29T08:30:30.146684600+00:00,BTC,BUY_DOWN,19.7558,0.4500,0.0000
2026-03-29T08:40:14.581197900+00:00,SOL,DANGER_SELL_Down,19.7558,0.2800,-3.3585
2026-03-29T08:40:29.431701100+00:00,ETH,DANGER_SELL_Down,19.7558,0.1760,-5.4131
2026-03-29T08:40:30.295834500+00:00,BTC,DANGER_SELL_Down,19.7558,0.0500,-7.9023
2026-03-29T08:45:00.303902300+00:00,BTC,BUY_UP,13.3991,0.4400,0.0000
2026-03-29T08:45:00.589510700+00:00,XRP,BUY_UP,18.5768,0.4500,0.0000
2026-03-29T08:45:04.646244300+00:00,ETH,BUY_UP,13.3991,0.4500,0.0000
2026-03-29T08:45:16.942487800+00:00,SOL,BUY_DOWN,13.3991,0.4300,0.0000
2026-03-29T08:45:24.523699400+00:00,ETH,BUY_DOWN,13.3991,0.4300,0.0000
2026-03-29T08:45:24.813717500+00:00,XRP,BUY_DOWN,18.5768,0.4200,0.0000
2026-03-29T08:46:13.438239800+00:00,SOL,BUY_UP,13.3991,0.4500,0.0000
2026-03-29T08:55:00.217618800+00:00,BTC,DANGER_SELL_Up,13.3991,0.3440,-1.6883
2026-03-29T09:00:00.657618800+00:00,XRP,BUY_UP,18.4575,0.4500,0.0000
2026-03-29T09:00:01.809858400+00:00,BTC,BUY_DOWN,21.1884,0.4100,0.0000
2026-03-29T09:00:01.916169+00:00,ETH,BUY_DOWN,18.4575,0.4200,0.0000
2026-03-29T09:00:20.910267800+00:00,SOL,BUY_UP,18.4575,0.4300,0.0000
2026-03-29T09:00:21.758313400+00:00,ETH,BUY_UP,18.4575,0.4500,0.0000
2026-03-29T09:01:01.377533600+00:00,BTC,BUY_UP,21.1884,0.3900,0.0000
2026-03-29T09:02:31.288575300+00:00,SOL,BUY_DOWN,18.4575,0.4200,0.0000
2026-03-29T09:03:20.130301300+00:00,XRP,BUY_DOWN,18.4575,0.4500,0.0000
2026-03-29T09:15:00.563716800+00:00,BTC,BUY_DOWN,18.4575,0.4300,0.0000
2026-03-29T09:15:00.669247700+00:00,ETH,BUY_DOWN,18.4575,0.4500,0.0000
2026-03-29T09:15:00.768448+00:00,SOL,BUY_DOWN,18.4575,0.4400,0.0000
2026-03-29T09:15:46.072728300+00:00,XRP,BUY_UP,18.4575,0.4400,0.0000
2026-03-29T09:15:46.764206500+00:00,ETH,BUY_UP,18.4575,0.4400,0.0000
2026-03-29T09:15:55.103088200+00:00,BTC,BUY_UP,18.4575,0.4400,0.0000
2026-03-29T09:15:55.515026900+00:00,SOL,BUY_UP,18.4575,0.4200,0.0000
2026-03-29T09:16:46.213529100+00:00,XRP,BUY_DOWN,18.4575,0.4500,0.0000
2026-03-29T09:30:00.605335900+00:00,ETH,BUY_DOWN,18.4575,0.4500,0.0000
2026-03-29T09:30:00.736320100+00:00,SOL,BUY_DOWN,18.4575,0.4400,0.0000
2026-03-29T09:30:07.997982800+00:00,XRP,BUY_UP,18.4575,0.4500,0.0000
2026-03-29T09:30:20.231521500+00:00,BTC,BUY_DOWN,18.4575,0.4400,0.0000
2026-03-29T09:31:13.360689800+00:00,XRP,BUY_DOWN,18.4575,0.4500,0.0000
2026-03-29T09:33:54.455876+00:00,BTC,BUY_UP,18.4575,0.3300,0.0000
2026-03-29T09:33:54.658090900+00:00,ETH,BUY_UP,18.4575,0.2800,0.0000
2026-03-29T09:33:54.918866300+00:00,SOL,BUY_UP,18.4575,0.3100,0.0000
2026-03-29T09:45:01.212387+00:00,BTC,BUY_DOWN,18.4575,0.4100,0.0000
2026-03-29T09:45:01.315597200+00:00,ETH,BUY_DOWN,18.4575,0.4100,0.0000
2026-03-29T09:45:01.436198+00:00,SOL,BUY_DOWN,18.4575,0.4300,0.0000
2026-03-29T09:46:06.059867100+00:00,XRP,BUY_DOWN,18.4575,0.4400,0.0000
2026-03-29T09:55:01.343210+00:00,BTC,DANGER_SELL_Down,18.4575,0.0640,-7.1246
2026-03-29T09:55:01.521395+00:00,ETH,DANGER_SELL_Down,18.4575,0.2160,-4.3190
2026-03-29T09:55:01.686021100+00:00,SOL,DANGER_SELL_Down,18.4575,0.1280,-5.9433
2026-03-29T09:56:06.433309400+00:00,XRP,DANGER_SELL_Down,18.4575,0.3120,-2.5471
2026-03-29T10:00:01.858372900+00:00,SOL,BUY_UP,12.2964,0.4700,0.0000
2026-03-29T10:00:02.577616500+00:00,BTC,BUY_UP,12.2964,0.3700,0.0000
2026-03-29T10:00:04.759360600+00:00,XRP,BUY_UP,12.2964,0.4600,0.0000
2026-03-29T10:00:10.212971700+00:00,ETH,BUY_UP,12.2964,0.4700,0.0000
2026-03-29T10:10:01.112255700+00:00,SOL,DANGER_SELL_Up,12.2964,0.0720,-4.8940
2026-03-29T10:10:02.828997100+00:00,BTC,DANGER_SELL_Up,12.2964,0.0500,-5.1645
2026-03-29T10:10:04.741383300+00:00,XRP,DANGER_SELL_Up,12.2964,0.1360,-4.1070
2026-03-29T10:10:10.192646900+00:00,ETH,DANGER_SELL_Up,12.2964,0.0720,-4.8940
2026-03-29T10:15:00.384141300+00:00,BTC,BUY_DOWN,18.0234,0.4500,0.0000
2026-03-29T10:15:00.486670400+00:00,ETH,BUY_DOWN,18.0234,0.4400,0.0000
2026-03-29T10:15:00.587401200+00:00,SOL,BUY_DOWN,18.0234,0.4500,0.0000
2026-03-29T10:16:32.610242200+00:00,XRP,BUY_UP,18.0234,0.4400,0.0000
2026-03-29T10:17:27.619127500+00:00,ETH,BUY_UP,18.0234,0.4100,0.0000
2026-03-29T10:19:09.792696800+00:00,BTC,BUY_UP,18.0234,0.4400,0.0000
2026-03-29T10:19:36.848375800+00:00,SOL,BUY_UP,18.0234,0.4300,0.0000
2026-03-29T10:26:32.630833300+00:00,XRP,DANGER_SELL_Up,18.0234,0.0500,-7.0291
2026-03-29T10:30:00.567873300+00:00,BTC,BUY_DOWN,15.2033,0.4300,0.0000
2026-03-29T10:30:00.671233400+00:00,ETH,BUY_DOWN,15.2033,0.4400,0.0000
2026-03-29T10:30:00.768753700+00:00,SOL,BUY_DOWN,15.2033,0.4500,0.0000
2026-03-29T10:30:00.871288100+00:00,XRP,BUY_DOWN,19.7386,0.4500,0.0000
2026-03-29T10:31:09.568463100+00:00,SOL,BUY_UP,15.2033,0.4500,0.0000
2026-03-29T10:33:19.072771400+00:00,ETH,BUY_UP,15.2033,0.4300,0.0000
2026-03-29T10:34:08.678167100+00:00,BTC,BUY_UP,15.2033,0.4500,0.0000
2026-03-29T10:40:00.511951500+00:00,XRP,DANGER_SELL_Down,19.7386,0.0560,-8.1718
